id,dias_desde_ajuizamento,ano_ajuizamento,mes_ajuizamento,eh_segunda,eh_sexta,municipio_fortaleza,qtd_assuntos,tem_tutela_urgencia,tem_obrigacao_fazer,tem_dano_moral,qtd_movimentos,velocidade_movimentos,eh_horario_almoco,complexidade_score,tem_recurso,sentenca_favoravel,texto_decisao,sexo_juiz_bin,sexo_requerente_bin,eh_fornecimento_de_medicamentos,eh_obrigacao_de_fazer__nao_fazer,eh_fraldas,eh_tutela_de_urgencia,eh_tratamento_medico_hospitalar,eh_urgencia,eh_fornecimento_de_insumos,eh_acessao,eh_interdicao,eh_indenizacao_por_dano_moral,eh_direitos_da_personalidade,eh_liminar,eh_nao_padronizado,eh_nomeacao,eh_multa_cominatoria__astreintes,eh_sucumbenciais,eh_competencia_dos_juizados_especiais,eh_assistencia_a_saude,eh_indenizacao_por_dano_material,eh_plano_de_saude,eh_tratamento_da_propria_saude,eh_fazenda_publica,eh_antecipacao_de_tutela__tutela_especifica
267,346,2023,10,0,0,1,1,0,0,0,36,0.104,0,36,0,0,"Julgado improcedente o pedido
Ante o exposto, EXTINGO O FEITO COM RESOLUÇÃO DO MÉRITO, com fundamento no art. 487, I, do CPC, julgando IMPROCEDENTE a pretensão autoral. Condeno o autor ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% (dez por cento) sobre o valor atualizado da causa, ficando suspensa a obrigação ante a gratuidade judiciária deferida (art. 98, § 3º, CPC). P. R. I. Após o trânsito em julgado, ao arquivo com as cautelas legais.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,300,2023,10,0,0,1,1,0,0,0,61,0.2033,0,61,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PARCIALMENTE PROCEDENTE o pedido inicial, condenando o Estado do Ceará na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS PEDIÁTRICAS DESCARTÁVEIS - hipoalérgicas, 240 unidades por mês quantidade prescrita pelo médico assistente, sem, contudo, vincular a nenhuma marca específica, no prazo de até 90(noventa) dias, conforme atestam os documentos de fls. 26, resolvendo o processo, com julgamento de mérito.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,311,2023,10,0,0,1,1,0,0,0,34,0.1093,0,34,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, CONFIRMO, portanto, a decisão liminar de fls. 66-72 proferida pelo Colendo Tribunal de Justiça, condenando o Estado do Ceará no fornecimento a parte autora, do medicamento ESOMEPRAZOL 20MG na quantidade e especificação prescrita pelo médico assistente, no prazo máximo de 90 (noventa) dias, conforme indicado no laudo médico das fls. 35-38, devendo ser apresentado novo laudo e/ou nova receita a cada 06(seis) meses, sob pena de suspensão da entrega da medicação o que, desde logo, fica deferido ao ente demandado. Mantenho a necessidade de renovação da RECEITA A CADA 06(SEIS) MESES ao ente público. Esta última medida encontra respaldo no enunciado 2 da Jornada de Direito de saúde, do Conselho Nacional de Justiça, o qual prescreve que: ENUNCIADO Nº 02 Concedidas medidas judiciais de prestação continuativa, em tutela provisória ou definitiva, é necessária a renovação periódica do relatório e prescrição médicos a serem apresentados preferencialmente ao executor da medida, no prazo legal ou naquele fixado pelo julgador como razoável, considerada a natureza da enfermidade, de acordo com a legislação sanitária, sob pena de perda de eficácia da medida. (Redação dada pela III Jornada de Direito da Saúde 18.03.2019) Honorários sucumbenciais em 20% sobre o valor atribuído à causa. Certifique a Serventia o decurso do prazo recursal voluntário, salientando-se que os prazos, no âmbito do Juizado da Infância e Juventude, são contados em dias corridos, conforme dispõe o art. 152, § 2.º, da Lei 8.069/1990. Decorrido o prazo, proceda-se conforme a legislação em vigor e, eventualmente, arquivem-se os autos com as baixas e anotações necessárias. Cientifiquem-se. Expedientes pertinentes ao cumprimento da decisão. P.R.I.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,301,2023,10,0,0,1,1,0,0,0,60,0.1993,0,60,0,1,"Julgado procedente o pedido
III) DISPOSITIVO Ante o exposto, JULGO PROCEDENTES OS PEDIDOS INICIAIS, confirmando a liminar concedida nos autos, para condenar a promovida GEAP em custear o fornecimento dos medicamento ENHERTU (trastuzumabe deruxtecana), prescrito à promovente dos relatórios médicos de fls. 52/53, na periodicidade recomendada, conforme a indicação de profissional especializado. Declaro extinto o processo, com julgamento do mérito (artigo 487, I, do CPC). Publique-se. Registre-se. Intimem-se. Em razão da sucumbência, condeno a promovida ao pagamento das custas processuais e de honorários advocatícios, estipulados em 10% sobre o valor total da condenação (artigo 85, § 2º, do CPC). Após o trânsito em julgado, certifique-se e arquive-se.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,663,2023,10,1,0,1,1,0,0,0,81,0.1222,0,81,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO parcialmente PROCEDENTE o pedido inicial, condenando o ESTADO DO CEARÁ na obrigação de fazer consistente no fornecimento de SUPLEMENTAÇÃO ALIMENTAR conforme a prescrição médica, em termos de quantidade e especificações, além dos insumos: seringa, 31uni/mês, frasco 93 unid/mes e equipos 31uni/mês, sem a obrigatoriedade de vinculação a uma marca específica (conforme previsto no art. 3.º, § 2.º da Lei nº 9.787/1999), contudo, mantendo o mesmo padrão nutricional indicado pelo médico assistente, dentro do prazo máximo de 90 (noventa) dias, conforme comprova o documento presente nas fls. 35-36, devendo ser apresentado novo laudo e nova receita a cada 06(seis) meses, sob pena de suspensão da entrega dos itens, o que, desde logo, fica deferido ao ente demandado.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,302,2023,10,1,0,1,2,0,0,0,55,0.1821,0,110,0,1,"Julgado procedente o pedido
Diante do exposto, JULGO PROCEDENTE OS PEDIDOS AUTORAIS, para reconhecer a obrigação de fazer devida pela empresa ré, confirmando integralmente a tutela de urgência anteriormente concedida, sem prejuízo da condenação da parte ré a pagar a quantia de R$ 5.000,00 (cinco mil reais), a título de indenização pelos danos morais sofridos, corrigido monetariamente pelo índice INPC, a contar da dada da sentença e juros de mora simples de 1% (um por cento) ao mês, fixados a partir da data da citação, restando extinto o presente feito, com resolução de mérito, nos termos do artigo 487, I do CPC. Em razão da sucumbência, condeno a parte ré ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% do valor da condenação, nos termos do art. 85, parágrafo 2o, do CPC. Por fim, ficam as partes advertidas, desde logo, que a oposição de embargos de declaração fora das hipóteses legais e/ou com postulação meramente infringente lhes sujeitará a imposição da multa prevista pelo artigo 1026, § 2º, do Código de Processo Civil. Na hipótese de interposição de apelo, por não haver mais o juízo de prelibação nesta Instância (art. 1.010 do Código de Processo Civil), sem necessidade de nova conclusão, intime-se a parte recorrida para oferecer contrarrazões no prazo de 15 (quinze) dias. E, em havendo recurso adesivo, também deverá ser intimado o adverso para resposta em 15 (quinze) dias. Após tais providências, remetam-se os autos ao Egrégio Juízo ad quem com as nossas homenagens. Após o trânsito em julgado, considerando o teor dos artigos 2º e 3° da Portaria Conjunta n° 428/2020/PRES/CGJCE, publicada no Diário da Justiça no dia 05/03/2020, páginas 15/18, verifique-se o recolhimento das custas devidas e, caso efetivado, arquivem-se os autos. Caso pendente o recolhimento, intime-se a parte para tanto, no prazo de 15 dias, ciente de que, em caso de não atendimento, o valor do débito atualizado, apurado nos termos do artigo 3º da Portaria referida, será enviado à Procuradoria-Geral do Estado do Ceará para a devida inscrição na dívida ativa e regular cobrança o débito. P.I.C.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,355,2023,10,0,1,0,3,0,1,0,83,0.2338,0,249,1,1,"Julgado procedente o pedido
Pelas razões escandidas, JULGO PARCIALMENTE PROCEDENTE o pedido para condenar a Parte Promovida na obrigação de fazer consistente no fornecimento à Parte Autora do medicamento Prolia 60mg, princípio ativo Denosumabe, com aplicação subcutânea a cada seis meses, enquanto perdurar a necessidade. Julgo IMPROCEDENTE o pedido de indenização por danos morais. Condeno a Parte Promovida ao pagamento das custas processuais, bem como de honorários sucumbenciais da parte adversa, que arbitro em 10% do valor da condenação, nos termos do art. 85, § 2º, do CPC. P. R. I. Após o trânsito em julgado desta sentença, arquivem-se os autos mediante baixa na estatística.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,533,2023,10,0,0,1,1,0,0,0,81,0.152,0,81,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, condenando o Município de Fortaleza na obrigação de fazer consistente no fornecimento à parte autora de aspirador clinico eletrico; dieta enteral, na quantidade e especificação indicada pelo médico assistente, além de insumos: frasco 31 unid/mês, equipo 31 unid/mês, seringa 31 unid/mês, sem, contudo, vincular a nenhuma marca específica, no prazo de até 90(noventa) dias, conforme atestam os documentos de fls. 33-35.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,317,2023,10,0,0,1,1,0,0,0,32,0.1009,0,32,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PARCIALMENTE PROCEDENTE o pedido inicial, condenando o ESTADO DO CEARÁ na obrigação de fazer consistente no fornecimento à parte autora de SUPLEMENTAÇÃO ALIMENTAR, conforme a prescrição médica, em termos de quantidade e especificações, sem, contudo, vincular a marca específica, no prazo de até 90 (noventa) dias, conforme atestam os documentos de fls. 34-35, resolvendo o processo, com julgamento de mérito.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,416,2023,10,0,0,1,1,0,0,0,96,0.2308,0,96,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PARCIALMENTE PROCEDENTE o pedido inicial, condenando o MUNICÍPIO DE FORTALEZA na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS DESCARTÁVEIS (tamanho a ser laudado por médico assistente) 150 UNIDADES/MÊS, sem, contudo, vincular a nenhuma marca específica, no prazo de até 90(noventa) dias, conforme atestam os documentos de fls. 37, resolvendo o processo, com julgamento de mérito.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,484,2023,10,0,0,1,1,0,0,0,84,0.1736,0,84,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PARCIALMENTE PROCEDENTE o pedido inicial, condenando o MUNICÍPIO DE FORTALEZA na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS DESCARTÁVEIS HIPOALÉRGICAS - tamanho a ser laudado pelo médico assistente - 150 UNIDADES POR MÊS, sem, contudo, vincular a nenhuma marca específica, no prazo de até 90 (noventa) dias, conforme atestam os documentos de fls. 28-29, resolvendo o processo, com julgamento de mérito.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,319,2023,10,0,0,1,1,0,0,0,27,0.0846,0,27,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, CONFIRMO, portanto, a decisão liminar, condenando o Município de Fortaleza no fornecimento a parte autora, Dom Lucas dos Santos Nobre, RISPERIDONA, na quantidade e especificação prescrita pelo médico assistente, em até 90 (noventa) dias, conforme atesta a necessidade do laudo de fls. 43-46, devendo ser apresentado novo laudo e/ou nova receita a cada 06(seis) meses, sob pena de suspensão da entrega da medicação o que, desde logo, fica deferido ao ente demandado. Mantenho a necessidade de renovação da RECEITA A CADA 06(SEIS) MESES ao ente público. Esta última medida encontra respaldo no enunciado 2 da Jornada de Direito de Saúde do Conselho Nacional de Justiça, o qual prescreve que: ENUNCIADO Nº 02 Concedidas medidas judiciais de prestação continuativa, em tutela provisória ou definitiva, é necessária a renovação periódica do relatório, com definição de metas terapêuticas a fim de avaliar a efetividade do tratamento e adesão do paciente e prescrição médicas, a serem apresentados preferencialmente ao executor da medida, no prazo legal ou naquele fixado pelo julgador como razoável, considerada a natureza da enfermidade, de acordo com a legislação sanitária (Portaria SVS/MS nº 344/98), sob pena de perda de eficácia da medida. (Redação dada na VI Jornada de Direito da Saúde - 15.06.2023) Certifique a Serventia o decurso do prazo recursal voluntário, salientando-se que os prazos no âmbito da Infância e Juventude são contados em dias corridos, conforme dispõe o art. 152, § 2.º, da Lei 8.069/1990. Honorários sucumbenciais em 10% sobre o valor atribuído à causa Decorrido o prazo, proceda-se conforme a legislação em vigor e, eventualmente, arquivem-se os autos com as baixas e anotações necessárias. Cientifiquem-se. Expedientes pertinentes ao cumprimento da decisão. P. R. I.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,541,2023,10,0,0,1,1,0,0,0,88,0.1627,1,88,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, condenando o MUNICÍPIO DE FORTALEZA na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS GERIÁTRICAS DESCARTÁVEIS TAMANHO P NA QUANTIDADE DE 180 UNIDADES POR MÊS ou outro tamanho a ser laudado junto a médico que assiste ou vier assistir a parte autora, no prazo de até 60(sessenta) dias, conforme atesta o documento de fls. 30-31.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,325,2023,10,0,0,1,1,0,0,0,26,0.08,0,26,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, condenando o MUNICÍPIO DE FORTALEZA na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS GERIÁTRICAS DESCARTÁVEIS (tamanho a ser laudado por médico assistente) 180 UNIDADES, no prazo de até 90(noventa) dias, conforme atestam os documentos de fls. 34, resolvendo o processo, com julgamento de mérito.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,327,2023,10,1,0,1,1,0,0,0,26,0.0795,0,26,0,1,"Julgado procedente o pedido
Isso posto, considerando tudo mais que dos autos consta, os princípios de direito aplicáveis ao caso sub judice, JULGO PROCEDENTE o pedido inicial, condenando o MUNICÍPIO DE FORTALEZA na obrigação de fazer consistente no fornecimento à parte autora de FRALDAS PEDIÁTRICAS DESCARTÁVEIS tamanho a ser laudado pelo médico assistente - NA QUANTIDADE DE 240 UNID/MÊS, no prazo de até 90(noventa) dias, conforme atesta o documento de fls. 32, resolvendo o processo, com julgamento de mérito. Com relação aos honorários, CONDENO O MUNICÍPIO DE FORTALEZA em honorários advocatícios ao Fundo de Apoio e Aparelhamento da Defensoria Pública do Estado do Ceará - FAADEP, em valor de 10%(dez por cento) sobre o valor da causa, observando os valores que este juízo tem fixado em casos análogos. No caso de fornecimento de insumo de forma continuada, mantenho a necessidade de apresentação de NOVA RECEITA A CADA 06(SEIS) MESES ao ente público, ficando este autorizado a suspender a entrega dos insumos ora deferidos se assim não o for procedido. Esta medida encontra respaldo no enunciado 2 da Jornada de Direito de saúde, disponível no sítio online do Conselho Nacional de Justiça - CNJ, o qual prescreve que: ENUNCIADO Nº 02 Concedidas medidas judiciais de prestação continuativa, em tutela provisória ou definitiva, é necessária a renovação periódica do relatório, com definição de metas terapêuticas a fim de avaliar a efetividade do tratamento e adesão do paciente e prescrição médicas, a serem apresentados preferencialmente ao executor da medida, no prazo legal ou naquele fixado pelo julgador como razoável, considerada a natureza da enfermidade, de acordo com a legislação sanitária (Portaria SVS/MS nº 344/98), sob pena de perda de eficácia da medida. (Redação dada na VI Jornada de Direito da Saúde - 15.06.2023) Certifique a Serventia o decurso do prazo recursal voluntário, salientando-se que os prazos, no âmbito do Juizado da Infância e Juventude, são contados em dias corridos, conforme dispõe o art. 152, § 2.º, da Lei 8.069/1990. Decorrido o prazo, proceda-se conforme a legislação em vigor e, eventualmente, arquivem-se os autos com as baixas e anotações necessárias. Cientifiquem-se. Expedientes pertinentes ao cumprimento da decisão. Publique-se. Registre-se. Intime-se.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
